Category,City,Country & State (group),Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
Technology,Little Rock,Other,United States,MF-18250,Monica Federle,0,1,12/23/2017,,72209,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",148.491,3,South,6854,494.97,Corporate,12/28/2017,Second Class,Arkansas,Phones
Technology,Richmond,Other,United States,FM-14215,Filia McAdams,0,1,3/11/2014,11/20/4790,40475,TEC-PH-10000984,Panasonic KX-TG9471B,164.6316,3,South,7017,587.97,Corporate,3/13/2014,Second Class,Kentucky,Phones
Technology,Springfield,Other,United States,EM-14095,Eudokia Martin,0,1,8/7/2015,,22153,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",148.491,3,South,8899,494.97,Corporate,8/9/2015,Second Class,Virginia,Phones
Technology,Huntsville,south coast,United States,KC-16255,Karen Carlisle,0,1,11/18/2016,,35810,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,527.984,4,South,5517,1319.96,Corporate,11/21/2016,Second Class,Alabama,Accessories
Technology,Atlanta,south coast,United States,JE-15610,Jim Epp,0,1,3/31/2017,,30318,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,1439.976,5,South,5563,2999.95,Corporate,4/2/2017,Second Class,Georgia,Copiers
Technology,Montgomery,south coast,United States,AS-10225,Alan Schoenberger,0,1,10/18/2014,11/20/0408,36116,TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,362.687,5,South,1977,1394.95,Corporate,10/20/2014,Second Class,Alabama,Phones
Technology,Marietta,south coast,United States,RF-19345,Randy Ferguson,0,1,11/28/2016,,30062,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,6.102,6,South,4888,101.7,Corporate,12/1/2016,Second Class,Georgia,Accessories
Technology,Henderson,Other,United States,TB-21175,Thomas Boland,0,1,11/2/2017,,42420,TEC-AC-10004145,Logitech diNovo Edge Keyboard,517.4793,9,South,4882,2249.91,Corporate,11/5/2017,Second Class,Kentucky,Accessories
Technology,Delray Beach,south coast,United States,CP-12085,Cathy Prescott,0.2,1,5/26/2016,11/20/3236,33445,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,11.98,2,South,9277,47.92,Corporate,5/29/2016,Second Class,Florida,Accessories
Technology,Jacksonville,south coast,United States,BF-11020,Barry Französisch,0.2,1,4/1/2017,,32216,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,-5.6943,3,South,5488,23.976,Corporate,4/4/2017,Second Class,Florida,Phones
Technology,Columbia,Other,United States,CY-12745,Craig Yedwab,0.2,1,5/25/2015,10/20/9708,38401,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,58.380000000,4,South,4966,467.04,Corporate,5/28/2015,Second Class,Tennessee,Phones
Technology,Jacksonville,south coast,United States,JR-16210,Justin Ritter,0.2,1,9/18/2015,,32216,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,152.388,9,South,4976,717.12,Corporate,9/23/2015,Second Class,Florida,Accessories
Technology,Los Angeles,west coast,United States,FW-14395,Fred Wasserman,0,1,1/2/2017,11/20/8668,90032,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,5.8065,1,West,9686,16.59,Corporate,1/4/2017,Second Class,California,Accessories
Technology,Los Angeles,west coast,United States,MC-17635,Matthew Clasen,0,1,2/21/2016,,90032,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,0.779400000,1,West,2989,12.99,Corporate,2/26/2016,Second Class,California,Accessories
Technology,Los Angeles,west coast,United States,VW-21775,Victoria Wilson,0,1,10/24/2016,12/20/1748,90032,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),21.5988,2,West,5625,359.98,Corporate,10/28/2016,Second Class,California,Accessories
Technology,Seattle,west coast,United States,CM-11815,Candace McMahon,0,1,8/21/2017,12/20/1489,98115,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,11.613,2,West,8042,33.18,Corporate,8/25/2017,Second Class,Washington,Accessories
Technology,Seattle,west coast,United States,SW-20755,Steven Ward,0,1,11/2/2014,,98115,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",15.0984,2,West,7577,41.94,Corporate,11/7/2014,Second Class,Washington,Accessories
Technology,Los Angeles,west coast,United States,FH-14275,Frank Hawley,0,1,4/6/2014,,90004,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,131.9868,3,West,8841,299.97,Corporate,4/10/2014,Second Class,California,Accessories
Technology,Los Angeles,west coast,United States,CV-12805,Cynthia Voltz,0,1,2/18/2017,,90045,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,47.0979,3,West,5389,109.53,Corporate,2/21/2017,Second Class,California,Accessories
Technology,Seattle,west coast,United States,BP-11185,Ben Peterman,0,1,12/10/2017,,98103,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,4.908,3,West,3246,49.08,Corporate,12/12/2017,Second Class,Washington,Accessories
Technology,Los Angeles,west coast,United States,VW-21775,Victoria Wilson,0,1,10/24/2016,12/20/1748,90032,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,21,4,West,5624,100,Corporate,10/28/2016,Second Class,California,Accessories
Technology,Los Angeles,west coast,United States,EM-13825,Elizabeth Moffitt,0,1,5/2/2017,,90049,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,59.0372,4,West,6913,159.56,Corporate,5/5/2017,Second Class,California,Accessories
Technology,San Francisco,west coast,United States,CM-11815,Candace McMahon,0,1,3/10/2017,,94109,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,21.2724,4,West,6689,111.96,Corporate,3/15/2017,Second Class,California,Accessories
Technology,Sunnyvale,west coast,United States,KM-16225,Kalyca Meade,0,1,12/16/2017,,94086,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,45.588,5,West,9046,189.95,Corporate,12/20/2017,Second Class,California,Accessories
Technology,Sunnyvale,west coast,United States,KM-16225,Kalyca Meade,0,1,12/16/2017,,94086,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,31.4895,5,West,9047,149.95,Corporate,12/20/2017,Second Class,California,Accessories
Technology,Seattle,west coast,United States,PW-19030,Pauline Webber,0,1,6/27/2017,11/20/6988,98105,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,244.6155,5,West,8735,1287.45,Corporate,6/29/2017,Second Class,Washington,Accessories
Technology,Visalia,west coast,United States,KN-16450,Kean Nguyen,0,1,12/27/2015,,93277,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,3.4848,8,West,3272,7.92,Corporate,12/29/2015,Second Class,California,Accessories
Technology,Denver,Other,United States,FA-14230,Frank Atkinson,0.2,1,10/30/2015,,80219,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,164.997,1,West,3692,439.992,Corporate,11/2/2015,Second Class,Colorado,Copiers
Technology,Los Angeles,west coast,United States,KH-16690,Kristen Hastings,0.2,1,6/15/2017,11/20/8864,90032,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,7.4975,1,West,7090,119.96,Corporate,6/19/2017,Second Class,California,Phones
Technology,Modesto,west coast,United States,BF-11020,Barry Französisch,0.2,1,10/17/2017,11/20/4804,95351,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4.6193,1,West,8019,52.792,Corporate,10/19/2017,Second Class,California,Phones
Technology,Seattle,west coast,United States,SW-20755,Steven Ward,0.2,1,11/2/2014,,98115,TEC-PH-10001750,Samsung Rugby III,4.6193,1,West,7578,52.792,Corporate,11/7/2014,Second Class,Washington,Phones
Technology,Phoenix,Other,United States,EM-14095,Eudokia Martin,0.2,1,11/21/2015,,85023,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-1.459,2,West,7628,23.344,Corporate,11/23/2015,Second Class,Arizona,Accessories
Technology,Inglewood,west coast,United States,DR-12880,Dan Reichenbach,0.2,1,8/27/2017,,90301,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,329.994,2,West,3750,879.984,Corporate,8/29/2017,Second Class,California,Copiers
Technology,Peoria,Other,United States,AG-10495,Andrew Gjertsen,0.2,1,10/26/2015,,85345,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,9.238600000,2,West,5160,105.584,Corporate,10/30/2015,Second Class,Arizona,Phones
Technology,Peoria,Other,United States,AG-10495,Andrew Gjertsen,0.2,1,10/26/2015,,85345,TEC-PH-10001527,Plantronics MX500i Earset,-14.603,2,West,5161,68.72,Corporate,10/30/2015,Second Class,Arizona,Phones
Technology,Los Angeles,west coast,United States,DH-13075,Dave Hallsten,0.2,1,3/1/2015,10/20/2316,90045,TEC-PH-10000376,Square Credit Card Reader,1.1988,2,West,8502,15.984,Corporate,3/3/2015,Second Class,California,Phones
Technology,Sacramento,west coast,United States,LC-16930,Linda Cazamias,0.2,1,8/4/2016,11/20/1913,95823,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,30.2384,2,West,4086,302.384,Corporate,8/6/2016,Second Class,California,Phones
Technology,San Francisco,west coast,United States,DK-12835,Damala Kotsonis,0.2,1,3/26/2014,,94122,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,2.8784,2,West,9054,28.784,Corporate,3/31/2014,Second Class,California,Phones
Technology,Los Angeles,west coast,United States,BF-11020,Barry Französisch,0.2,1,8/2/2016,,90032,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,33.3576,3,West,5246,333.576,Corporate,8/4/2016,Second Class,California,Phones
Technology,Los Angeles,west coast,United States,CV-12805,Cynthia Voltz,0.2,1,2/18/2017,,90045,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,10.4985,3,West,5388,167.976,Corporate,2/21/2017,Second Class,California,Phones
Technology,Los Angeles,west coast,United States,HM-14860,Harry Marie,0.2,1,12/4/2015,11/20/8871,90049,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,8.2764,3,West,4562,110.352,Corporate,12/9/2015,Second Class,California,Phones
Technology,Oakland,west coast,United States,CY-12745,Craig Yedwab,0.2,1,8/15/2016,,94601,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),7.1976,3,West,1088,71.976,Corporate,8/20/2016,Second Class,California,Phones
Technology,San Francisco,west coast,United States,RP-19270,Rachel Payne,0.2,1,10/19/2014,,94110,TEC-PH-10001305,Panasonic KX TS208W Corded phone,11.7576,3,West,9342,117.576,Corporate,10/22/2014,Second Class,California,Phones
Technology,San Francisco,west coast,United States,SC-20770,Stewart Carmichael,0.2,1,6/20/2015,,94122,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,47.241,3,West,2745,125.976,Corporate,6/25/2015,Second Class,California,Phones
Technology,Seattle,west coast,United States,CS-11845,Cari Sayre,0.2,1,2/11/2017,,98105,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",7.7679,3,West,3147,88.776,Corporate,2/13/2017,Second Class,Washington,Phones
Technology,Laguna Niguel,west coast,United States,EB-13750,Edward Becker,0.2,1,11/25/2017,,92677,TEC-PH-10004071,PayAnywhere Card Reader,3.4965,5,West,6319,39.96,Corporate,11/29/2017,Second Class,California,Phones
Technology,Los Angeles,west coast,United States,EB-13975,Erica Bern,0.2,1,2/7/2016,,90049,TEC-PH-10004094,Motorola L703CM,38.9975,5,West,9115,623.96,Corporate,2/10/2016,Second Class,California,Phones
Technology,Denver,Other,United States,FA-14230,Frank Atkinson,0.2,1,10/30/2015,,80219,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,30.786,5,West,3693,87.96,Corporate,11/2/2015,Second Class,Colorado,Phones
Technology,Salem,west coast,United States,GK-14620,Grace Kelly,0.2,1,6/25/2014,,97301,TEC-PH-10002115,Plantronics 81402,19.797,5,West,4847,263.96,Corporate,6/27/2014,Second Class,Oregon,Phones
Technology,Santa Ana,west coast,United States,KH-16630,Ken Heidel,0.2,1,9/11/2017,,92704,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,17.994,6,West,9081,143.952,Corporate,9/13/2017,Second Class,California,Phones
Technology,Concord,west coast,United States,AR-10825,Anthony Rawles,0.2,1,7/21/2017,11/20/8724,94521,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,121.9644,9,West,7085,1626.192,Corporate,7/25/2017,Second Class,California,Phones
Technology,Denver,Other,United States,FA-14230,Frank Atkinson,0.7,1,10/30/2015,,80219,TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,-45.9954,2,West,3691,59.994,Corporate,11/2/2015,Second Class,Colorado,Machines
Technology,Oklahoma City,Other,United States,BS-11365,Bill Shonely,0,1,6/20/2016,,73120,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,0.552,1,Central,7287,6.9,Corporate,6/25/2016,Standard Class,Oklahoma,Accessories
Technology,Springfield,Other,United States,EA-14035,Erin Ashbrook,0,1,11/26/2015,,65807,TEC-CO-10002313,Canon PC1080F Personal Copier,233.9961,1,Central,5773,599.99,Corporate,12/1/2015,Standard Class,Missouri,Copiers
Technology,Milwaukee,Other,United States,MY-18295,Muhammed Yedwab,0,1,4/1/2016,,53209,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,0.2598,1,Central,8523,12.99,Corporate,4/7/2016,Standard Class,Wisconsin,Phones
Technology,Columbus,Other,United States,NC-18625,Noah Childs,0,1,10/29/2014,,47201,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,0.891,2,Central,9546,1.98,Corporate,11/2/2014,Standard Class,Indiana,Accessories
Technology,Garden City,Other,United States,BT-11395,Bill Tyler,0,1,10/28/2014,10/20/7769,67846,TEC-PH-10001336,Digium D40 VoIP phone,74.8142,2,Central,7371,257.98,Corporate,11/1/2014,Standard Class,Kansas,Phones
Technology,Detroit,Other,United States,DL-13495,Dionis Lloyd,0,1,12/25/2015,,48227,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",19.9746,2,Central,4110,73.98,Corporate,1/1/2016,Standard Class,Michigan,Phones
Technology,Kenosha,Other,United States,RP-19855,Roy Phan,0,1,2/15/2015,,53142,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),195.9944,2,Central,1789,699.98,Corporate,2/19/2015,Standard Class,Wisconsin,Phones
Technology,Richmond,Other,United States,LC-16930,Linda Cazamias,0,1,2/20/2014,10/20/9491,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,22.4316,3,Central,4521,62.31,Corporate,2/26/2014,Standard Class,Indiana,Accessories
Technology,Omaha,Other,United States,SP-20650,Stephanie Phelps,0,1,11/3/2014,,68104,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,18.8937,3,Central,9078,89.97,Corporate,11/7/2014,Standard Class,Nebraska,Accessories
Technology,Sioux Falls,Other,United States,EM-13825,Elizabeth Moffitt,0,1,7/20/2017,12/20/2035,57103,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,132.5898,3,Central,2319,389.97,Corporate,7/25/2017,Standard Class,South Dakota,Accessories
Technology,Sioux Falls,Other,United States,VW-21775,Victoria Wilson,0,1,7/15/2014,11/20/5980,57103,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,1.3068,3,Central,3270,2.97,Corporate,7/19/2014,Standard Class,South Dakota,Accessories
Technology,Milwaukee,Other,United States,HE-14800,Harold Engle,0,1,12/18/2017,,53209,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",10.8558,3,Central,8933,29.34,Corporate,12/24/2017,Standard Class,Wisconsin,Accessories
Technology,Columbus,Other,United States,BM-11650,Brian Moss,0,1,5/13/2017,,47201,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,158.7519,3,Central,2597,587.97,Corporate,5/17/2017,Standard Class,Indiana,Phones
Technology,Kenosha,Other,United States,RP-19855,Roy Phan,0,1,2/15/2015,,53142,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,64.7856,3,Central,1788,134.97,Corporate,2/19/2015,Standard Class,Wisconsin,Phones
Technology,Milwaukee,Other,United States,JE-15610,Jim Epp,0,1,9/22/2017,,53209,TEC-PH-10001615,AT&T CL82213,25.2213,3,Central,1787,86.97,Corporate,9/26/2017,Standard Class,Wisconsin,Phones
Technology,Saint Cloud,Other,United States,KB-16240,Karen Bern,0,1,9/24/2017,,56301,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,12.96,4,Central,3494,72,Corporate,9/28/2017,Standard Class,Minnesota,Accessories
Technology,Saint Cloud,Other,United States,KB-16240,Karen Bern,0,1,9/24/2017,,56301,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,275.478,5,Central,3495,655.9,Corporate,9/28/2017,Standard Class,Minnesota,Accessories
Technology,Kenosha,Other,United States,RP-19855,Roy Phan,0,1,2/15/2015,,53142,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,26.5905,5,Central,1790,139.95,Corporate,2/19/2015,Standard Class,Wisconsin,Accessories
Technology,La Crosse,Other,United States,SC-20695,Steve Chapman,0,1,9/25/2016,,54601,TEC-AC-10001908,Logitech Wireless Headset h800,174.9825,5,Central,5620,499.95,Corporate,9/30/2016,Standard Class,Wisconsin,Accessories
Technology,Lafayette,Other,United States,TC-20980,Tamara Chand,0,1,10/2/2016,11/20/8689,47905,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,8399.976,5,Central,6827,17499.95,Corporate,10/9/2016,Standard Class,Indiana,Copiers
Technology,Detroit,Other,United States,NH-18610,Nicole Hansen,0,1,10/19/2015,11/20/3901,48227,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,44.985,5,Central,3962,149.95,Corporate,10/24/2015,Standard Class,Michigan,Phones
Technology,Milwaukee,Other,United States,JE-15610,Jim Epp,0,1,9/22/2017,,53209,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,9.816,6,Central,1785,98.16,Corporate,9/26/2017,Standard Class,Wisconsin,Accessories
Technology,Columbia,Other,United States,RW-19630,Rob Williams,0,1,12/31/2014,11/20/1150,65203,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,16.1602,7,Central,2007,47.53,Corporate,1/4/2015,Standard Class,Missouri,Accessories
Technology,Springfield,Other,United States,HM-14860,Harry Marie,0,1,12/24/2015,,65807,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,2302.9671,7,Central,8991,4899.93,Corporate,12/30/2015,Standard Class,Missouri,Copiers
Technology,Jackson,Other,United States,BB-11545,Brenda Bowman,0,1,11/25/2016,,49201,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,62.4,8,Central,7689,160,Corporate,11/29/2016,Standard Class,Michigan,Accessories
Technology,Austin,south coast,United States,LA-16780,Laura Armstrong,0.2,1,7/29/2017,,78745,TEC-PH-10002496,Cisco SPA301,15.599,1,Central,2228,124.792,Corporate,8/3/2017,Standard Class,Texas,Phones
Technology,Chicago,Other,United States,MY-18295,Muhammed Yedwab,0.2,1,9/3/2017,,60623,TEC-AC-10004353,Hypercom P1300 Pinpad,21.42,2,Central,7323,100.8,Corporate,9/7/2017,Standard Class,Illinois,Accessories
Technology,San Antonio,south coast,United States,CA-12310,Christine Abelman,0.2,1,1/3/2016,,78207,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,-5.264,2,Central,8604,30.08,Corporate,1/8/2016,Standard Class,Texas,Accessories
Technology,Dallas,south coast,United States,YC-21895,Yoseph Carroll,0.2,1,9/6/2016,12/20/3932,75217,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,37.0782,2,Central,5353,329.584,Corporate,9/12/2016,Standard Class,Texas,Phones
Technology,San Antonio,south coast,United States,BB-10990,Barry Blumstein,0.2,1,11/2/2015,,78207,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,38.7792,2,Central,9194,344.704,Corporate,11/7/2015,Standard Class,Texas,Phones
Technology,Arlington,south coast,United States,AH-10075,Adam Hart,0.2,1,12/17/2016,,76017,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,-6.210000000,3,Central,8415,165.6,Corporate,12/21/2016,Standard Class,Texas,Accessories
Technology,Arlington,south coast,United States,MC-17590,Matt Collister,0.2,1,11/25/2014,12/20/7446,76017,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,0,3,Central,2608,24.672,Corporate,11/30/2014,Standard Class,Texas,Accessories
